activities_q1,eventropy_k_block_ratio_3,log,n_unique_start_activities,ratio_top_5_variants,skewness_variant_occurrence,start_activities_q1,target_similarity,trace_len_kurtosis_hist,trace_len_variance
,,genEL1720_nan_nan_110_046_nan_nan_nan_1943,2.0,0.03910665451230629,,,0.8516218035701318,,9.1875
,,genEL1720_nan_nan_322_00_nan_nan_97_nan,2.0,0.0,,,0.9992222478359466,-1.8333333333333333,
,,genEL1720_nan_nan_nan_023_1966_nan_nan_00,,0.03731343283582089,1.6991441710542114,,0.8397003820557214,,9.1875
,,genEL1720_nan_nan_nan_nan_nan_27906_081_11103,,,,261.25,0.9990699908455172,-1.8333333333333333,9.1875
89.0,,genEL1721_10_nan_nan_nan_1563_nan_-097_nan,,,9.05436582714667,,0.9648702349810662,-1.8333333333333333,
4780.0,,genEL1721_12727_nan_nan_nan_nan_nan_1326_00,,,,,0.9760878108334778,-1.8333333333333333,9.1875
,1.088,genEL1721_nan_00_nan_nan_nan_nan_259_2776,,,,,0.9489243815480781,4.222182058615107,24.215021078585988
,1.949,genEL1721_nan_194_nan_nan_154_nan_615_nan,,,8.664992331226573,,0.9619915414146447,5.08791150891588,
,,genEL1721_nan_nan_110_046_nan_nan_nan_22205,8.0,0.06320113253683962,,,0.8620669404273587,,9.1875
,,genEL1721_nan_nan_322_00_nan_nan_1148_nan,3.0,0.0,,,0.9995924314948792,-1.8333333333333333,
,,genEL1721_nan_nan_nan_023_1966_nan_nan_2776,,0.03731343283582089,1.6991441710542114,,0.8396241145214007,,9.1875
,,genEL1721_nan_nan_nan_nan_nan_27906_081_13878,,,,261.25,0.9988444794893747,-1.8333333333333333,9.1875
315.0,,genEL1722_10_nan_nan_nan_1563_nan_081_nan,,,11.753221823901828,,0.9779151670533026,-1.8333333333333333,
4780.0,,genEL1722_12727_nan_nan_nan_nan_nan_1326_2776,,,,,0.9760115432991573,-1.8333333333333333,9.1875
,3.382,genEL1722_nan_00_nan_nan_nan_nan_259_5551,,,,,0.8413353799921218,2.485629025748114,68.56746800761803
,1.949,genEL1722_nan_194_nan_nan_154_nan_792_nan,,,8.664992331226573,,0.9619494217834699,5.08791150891588,
,,genEL1722_nan_nan_110_046_nan_nan_nan_24981,2.0,0.03910665451230629,,,0.8511706995924935,,9.1875
,,genEL1722_nan_nan_322_00_nan_nan_1326_nan,3.0,0.0,,,0.9995500738996865,-1.8333333333333333,
,,genEL1722_nan_nan_nan_023_1966_nan_nan_5551,,0.03731343283582089,1.6991441710542114,,0.8393986031652584,,9.1875
,,genEL1722_nan_nan_nan_nan_nan_27906_081_16654,,,,261.25,0.9986188868678788,-1.8333333333333333,9.1875
89.0,,genEL1723_10_nan_nan_nan_1563_nan_259_nan,,,9.05436582714667,,0.9647855197906807,-1.8333333333333333,
4780.0,,genEL1723_12727_nan_nan_nan_nan_nan_1326_5551,,,,,0.9757860319430148,-1.8333333333333333,9.1875
,1.765,genEL1723_nan_00_nan_nan_nan_nan_259_13878,,,,,0.9167187700423064,5.085626551461729,80.38626411624958
,1.949,genEL1723_nan_194_nan_nan_154_nan_97_nan,,,8.664992331226573,,0.9619070641882772,5.08791150891588,
,,genEL1723_nan_nan_110_054_154_nan_nan_nan,11.0,0.044929285960676094,16.807689200470104,,0.7511210198747088,,
,,genEL1723_nan_nan_322_00_nan_nan_1504_nan,3.0,0.0013513513513513514,,,0.9990480729877076,-1.8333333333333333,
,,genEL1723_nan_nan_nan_023_1966_nan_nan_8327,,0.03731343283582089,1.6991441710542114,,0.8391730105437624,,9.1875
,,genEL1723_nan_nan_nan_nan_nan_27906_081_1943,,,,261.25,0.9983932942463828,-1.8333333333333333,9.1875
1498.0,,genEL1724_10_nan_nan_nan_1563_nan_437_nan,,,16.247516153879786,,0.9890429044501684,-1.8333333333333333,
4780.0,,genEL1724_12727_nan_nan_nan_nan_nan_1326_8327,,,,,0.9755604393215189,-1.8333333333333333,9.1875
,2.091,genEL1724_nan_00_nan_nan_nan_nan_259_24981,,,,,0.9018502223578727,4.608399296861215,241.09722590460018
,1.949,genEL1724_nan_194_nan_nan_154_nan_1148_nan,,,8.664992331226573,,0.9618647065930844,5.08791150891588,
,,genEL1724_nan_nan_110_054_355_nan_nan_nan,11.0,0.044929285960676094,16.807689200470104,,0.7617172558386499,,
,,genEL1724_nan_nan_322_00_nan_nan_nan_00,3.0,0.0,,,0.9998345783805047,,9.1875
,,genEL1724_nan_nan_nan_023_1966_nan_nan_11103,,0.03731343283582089,1.6991441710542114,,0.8389474179222665,,9.1875
,,genEL1724_nan_nan_nan_nan_nan_27906_081_22205,,,,132.75,0.9978829280775241,-1.8333333333333333,9.1875
89.0,,genEL1725_10_nan_nan_nan_1563_nan_615_nan,,,9.05436582714667,,0.9647008046002952,-1.8333333333333333,
4780.0,,genEL1725_12727_nan_nan_nan_nan_nan_1326_11103,,,,,0.9753348467000229,-1.8333333333333333,9.1875
,1.949,genEL1725_nan_194_nan_nan_154_nan_1326_nan,,,8.664992331226573,,0.9618223489978917,5.08791150891588,
,,genEL1725_nan_nan_110_054_557_nan_nan_nan,2.0,0.01815177883026765,5.533119320847971,,0.8185933076980728,,
,,genEL1725_nan_nan_322_00_nan_nan_nan_2776,2.0,0.03910665451230629,,,0.9860441864246076,,9.1875
,,genEL1725_nan_nan_nan_023_1966_nan_nan_13878,,0.03731343283582089,1.6991441710542114,,0.838721906566124,,9.1875
,,genEL1725_nan_nan_nan_nan_nan_27906_081_24981,,,,261.25,0.9979421902687444,-1.8333333333333333,9.1875
89.0,,genEL1726_10_nan_nan_nan_1563_nan_792_nan,,,9.05436582714667,,0.9646586849691204,-1.8333333333333333,
4780.0,,genEL1726_12727_nan_nan_nan_nan_nan_1326_13878,,,,,0.9751093353438806,-1.8333333333333333,9.1875
,1.949,genEL1726_nan_194_nan_nan_154_nan_1504_nan,,,8.664992331226573,,0.9617799914026989,5.08791150891588,
,,genEL1726_nan_nan_110_054_758_nan_nan_nan,11.0,0.044929285960676094,16.807689200470104,,0.7829624453583927,,
,,genEL1726_nan_nan_322_00_nan_nan_nan_5551,2.0,0.07082295127353266,,,0.9750308190272318,,9.1875
,,genEL1726_nan_nan_nan_023_1966_nan_nan_16654,,0.03731343283582089,1.6991441710542114,,0.8384963139446281,,9.1875
,,genEL1726_nan_nan_nan_nan_nan_27906_259_00,,,,325.5,0.9997171312881524,-1.8333333333333333,9.1875
89.0,,genEL1727_10_nan_nan_nan_1563_nan_97_nan,,,9.05436582714667,,0.9646163273739277,-1.8333333333333333,
4780.0,,genEL1727_12727_nan_nan_nan_nan_nan_1326_16654,,,,,0.9748837427223845,-1.8333333333333333,9.1875
,2.006,genEL1727_nan_00_nan_nan_nan_nan_437_5551,,,,,0.9056432283233561,4.371091915743522,93.7552054274413
,1.949,genEL1727_nan_194_nan_nan_154_nan_nan_8327,,,8.664992331226573,,0.9620070165780674,,82.06423141330279
,,genEL1727_nan_nan_110_054_959_nan_nan_nan,11.0,0.044929285960676094,16.807689200470104,,0.7935586813223339,,
,,genEL1727_nan_nan_322_00_nan_nan_nan_8327,8.0,0.11190476190476191,,,0.9593631745644406,,9.1875
,,genEL1727_nan_nan_nan_023_1966_nan_nan_1943,,0.03731343283582089,1.6991441710542114,,0.8382707213231321,,9.1875
,,genEL1727_nan_nan_nan_nan_nan_27906_259_2776,,,,325.5,0.9996408637538318,-1.8333333333333333,9.1875
89.0,,genEL1728_10_nan_nan_nan_1563_nan_1148_nan,,,9.05436582714667,,0.9645739697787349,-1.8333333333333333,
4780.0,,genEL1728_12727_nan_nan_nan_nan_nan_1326_1943,,,,,0.9746581501008886,-1.8333333333333333,9.1875
,2.006,genEL1728_nan_00_nan_nan_nan_nan_437_13878,,,,,0.9055881337524659,4.371091915743522,93.7552054274413
,0.697,genEL1728_nan_194_nan_nan_154_nan_nan_11103,,,1.5855619624907005,,0.9406193518424972,,4.4992339843749996
,,genEL1728_nan_nan_110_054_1161_nan_nan_nan,11.0,0.044929285960676094,16.807689200470104,,0.8042076348781354,,
,,genEL1728_nan_nan_322_00_nan_nan_nan_11103,2.0,0.03951313107087181,,,0.9852292324926278,,9.1875
,,genEL1728_nan_nan_nan_023_1966_nan_nan_22205,,0.06320113253683962,22.779334429765022,,0.925091476772296,,9.1875
,,genEL1728_nan_nan_nan_nan_nan_27906_259_5551,,,,279.0,0.9995181661425437,-1.8333333333333333,9.1875
89.0,,genEL1729_10_nan_nan_nan_1563_nan_1326_nan,,,9.05436582714667,,0.9645316121835421,-1.8333333333333333,
3947.0,,genEL1729_12727_nan_nan_nan_nan_nan_1326_22205,,,,,0.9786360792077806,-1.8333333333333333,9.1875
,1.987,genEL1729_nan_194_nan_nan_154_nan_nan_16654,,,31.760502563124536,,0.8384199321551228,,174.0938413602838
,,genEL1729_nan_nan_322_00_nan_nan_nan_13878,4.0,0.031228479101552152,,,0.9880031481214026,,9.1875
,,genEL1729_nan_nan_nan_023_1966_nan_nan_24981,,0.03731343283582089,1.6991441710542114,,0.8378196173454937,,9.1875
,,genEL1729_nan_nan_nan_nan_nan_27906_259_8327,,,,1885.0,0.9957327085666134,-1.8333333333333333,9.1875
6.25,1.231,genEL172_10_097_nan_nan_nan_nan_nan_2776,,,,,0.9876260728859501,,14.082840236686392
140.0,1.571,genEL172_12727_388_nan_nan_nan_nan_nan_2776,,,,,0.8916202805287605,,19.860845811636455
360.0,,genEL172_12727_nan_nan_nan_355_27906_nan_nan,,,5.830841257843261,104.0,0.9864134967764073,,
143.0,,genEL172_3257_nan_nan_nan_355_nan_nan_nan,,,4.058515289984736,,0.9951429757509633,,
,3.261,genEL172_nan_097_nan_nan_nan_nan_nan_00,,,,,0.8388888888888889,,0.0
,2.605,genEL172_nan_34_110_nan_nan_nan_1326_nan,11.0,,,,0.9625330966187672,5.0463751388234055,
,,genEL172_nan_nan_656_nan_nan_27906_nan_1943,7.0,,,188.5,0.9981134079740344,,9.1875
,,genEL172_nan_nan_878_008_nan_2443_nan_nan,6.0,0.15347638288978682,,261.25,0.9738235941101652,,
,,genEL172_nan_nan_878_nan_nan_nan_97_nan,3.0,,,,0.9962594687610529,5.1111111111111125,
,,genEL172_nan_nan_nan_nan_1362_3576_nan_22205,,,22.779334429765022,132.75,0.9497693555270968,,9.1875
89.0,,genEL1730_10_nan_nan_nan_1563_nan_1504_nan,,,9.05436582714667,,0.9644892545883494,-1.8333333333333333,
4780.0,,genEL1730_12727_nan_nan_nan_nan_nan_1326_24981,,,,,0.9742070461232502,-1.8333333333333333,9.1875
,1.813,genEL1730_nan_194_nan_nan_154_nan_nan_1943,,,0.4669915215189357,,0.9868103165559596,,0.0
,,genEL1730_nan_nan_322_00_nan_nan_nan_16654,4.0,0.031228479101552152,,,0.9877775554999065,,9.1875
,,genEL1730_nan_nan_nan_023_nan_10_-097_nan,,0.02609308885754584,,2.0,0.930621146778823,-1.8333333333333333,
,,genEL1730_nan_nan_nan_nan_nan_27906_259_11103,,,,280.75,0.9990633675661298,-1.8333333333333333,9.1875
1027.0,,genEL1731_10_nan_nan_nan_1563_nan_nan_00,,,15.626774041584346,,0.9947309841436781,,9.1875
4780.0,,genEL1731_12727_nan_nan_nan_nan_nan_1504_00,,,,,0.9760454532382851,-1.8333333333333333,9.1875
,1.828,genEL1731_nan_049_10_008_nan_nan_nan_nan,1.0,0.15943832207607536,,,0.9102516112230118,,
,2.287,genEL1731_nan_194_nan_nan_154_nan_nan_22205,,,22.779334429765022,,0.8717251893973429,,226.7244786572502
,,genEL1731_nan_nan_322_00_nan_nan_nan_1943,5.0,0.03921250988650766,,,0.9844237648947085,,9.1875
,,genEL1731_nan_nan_nan_023_nan_10_081_nan,,0.03731343283582089,,43.5,0.9343032368013777,-1.8333333333333333,
,,genEL1731_nan_nan_nan_nan_nan_27906_259_13878,,,,286.0,0.998826218172892,-1.8333333333333333,9.1875
2707.0,,genEL1732_10_nan_nan_nan_1563_nan_nan_2776,,,25.937453268013453,,0.9318557846506659,,9.1875
4780.0,,genEL1732_12727_nan_nan_nan_nan_nan_1504_2776,,,,,0.9759691857039645,-1.8333333333333333,9.1875
,2.352,genEL1732_nan_049_10_015_nan_nan_nan_nan,2.0,0.14180588703261734,,,0.9095054556651274,,
,1.949,genEL1732_nan_194_nan_nan_355_10_nan_nan,,,8.664992331226573,15.5,0.9725809081129871,,
,,genEL1732_nan_nan_322_00_nan_nan_nan_22205,8.0,0.06320113253683962,,,0.9748012343168933,,9.1875
,,genEL1732_nan_nan_nan_023_nan_10_259_nan,,0.0024741976530467977,,509.5,0.9213777848717657,-1.8333333333333333,
,,genEL1732_nan_nan_nan_nan_nan_27906_259_16654,,,,347.25,0.9984648484519495,-1.8333333333333333,9.1875
1027.0,,genEL1733_10_nan_nan_nan_1563_nan_nan_5551,,,15.626774041584346,,0.9944292052532151,,9.1875
4780.0,,genEL1733_12727_nan_nan_nan_nan_nan_1504_5551,,,,,0.9757436743478222,-1.8333333333333333,9.1875
,2.249,genEL1733_nan_194_nan_nan_355_3576_nan_nan,,,54.78751895628123,34.5,0.7153987071061318,,
,,genEL1733_nan_nan_322_00_nan_nan_nan_24981,2.0,0.027657847153031476,,,0.9881338414117192,,9.1875
,,genEL1733_nan_nan_nan_023_nan_10_437_nan,,0.03951313107087181,,593.5,0.933747495355776,-1.8333333333333333,
,,genEL1733_nan_nan_nan_nan_nan_27906_259_1943,,,,913.0,0.9969851187853622,-1.8333333333333333,9.1875
192.0,,genEL1734_10_nan_nan_nan_1563_nan_nan_8327,,,6.453702651351404,,0.9500589220231177,,9.1875
4780.0,,genEL1734_12727_nan_nan_nan_nan_nan_1504_8327,,,,,0.9755180817263261,-1.8333333333333333,9.1875
,0.73,genEL1734_nan_194_nan_nan_355_14003_nan_nan,,,4.058515289984736,71.75,0.9404402551738325,,
,,genEL1734_nan_nan_322_008_154_nan_nan_nan,1.0,0.016395404499760652,1.4935378057831277,,0.9772050047601312,,
,,genEL1734_nan_nan_nan_023_nan_10_615_nan,,0.030442924959714297,,5.75,0.9319229396035854,-1.8333333333333333,
,,genEL1734_nan_nan_nan_nan_nan_27906_259_22205,,,,132.75,0.9978405704823314,-1.8333333333333333,9.1875
105.0,,genEL1735_10_nan_nan_nan_1563_nan_nan_11103,,,8.321701847436268,,0.960119986113355,,9.1875
4780.0,,genEL1735_12727_nan_nan_nan_nan_nan_1504_11103,,,,,0.9752924891048301,-1.8333333333333333,9.1875
,0.73,genEL1735_nan_194_nan_nan_355_20955_nan_nan,,,4.058515289984736,71.75,0.9402861453949996,,
,,genEL1735_nan_nan_110_054_nan_31382_nan_nan,2.0,0.061015831134564644,,159.0,0.8330241432124706,,
,,genEL1735_nan_nan_322_008_355_nan_nan_nan,2.0,0.0,2.140314752791655,,0.9648542941648293,,
,,genEL1735_nan_nan_nan_023_nan_10_792_nan,,0.0029411764705882353,,535.0,0.9213532587739534,-1.8333333333333333,
,,genEL1735_nan_nan_nan_nan_nan_27906_259_24981,,,,2665.5,0.9926491271868269,-1.8333333333333333,9.1875
105.0,,genEL1736_10_nan_nan_nan_1563_nan_nan_13878,,,8.321701847436268,,0.9598944747572127,,9.1875
4780.0,,genEL1736_12727_nan_nan_nan_nan_nan_1504_13878,,,,,0.9750669777486878,-1.8333333333333333,9.1875
,0.73,genEL1736_nan_194_nan_nan_355_2443_nan_nan,,,4.058515289984736,71.75,0.9402091126732728,,
,,genEL1736_nan_nan_110_054_nan_nan_-097_nan,11.0,0.044929285960676094,,,0.8315880564400148,-1.8333333333333333,
,,genEL1736_nan_nan_322_008_557_nan_nan_nan,2.0,0.01815177883026765,5.533119320847971,,0.9782654636891822,,
,,genEL1736_nan_nan_nan_023_nan_10_97_nan,,0.030442924959714297,,5.75,0.9318384623772178,-1.8333333333333333,
,,genEL1736_nan_nan_nan_nan_nan_27906_437_00,,,,593.5,0.9990806796088509,-1.8333333333333333,9.1875
105.0,,genEL1737_10_nan_nan_nan_1563_nan_nan_16654,,,8.321701847436268,,0.9596688821357167,,9.1875
4780.0,,genEL1737_12727_nan_nan_nan_nan_nan_1504_16654,,,,,0.9748413851271918,-1.8333333333333333,9.1875
,2.618,genEL1737_nan_194_nan_nan_355_31382_nan_nan,,,16.11224709939387,325.5,0.901962749998542,,
,,genEL1737_nan_nan_110_054_nan_nan_081_nan,11.0,0.044929285960676094,,,0.831545698844822,-1.8333333333333333,
,,genEL1737_nan_nan_322_008_758_nan_nan_nan,3.0,0.09069085920937772,7.374630124409407,,0.9951902337260554,,
,,genEL1737_nan_nan_nan_023_nan_10_1148_nan,,0.15347638288978682,,261.25,0.9730778352522499,-1.8333333333333333,
,,genEL1737_nan_nan_nan_nan_nan_27906_437_2776,,,,2066.0,0.9957402197653886,-1.8333333333333333,9.1875
105.0,,genEL1738_10_nan_nan_nan_1563_nan_nan_1943,,,8.321701847436268,,0.9594432895142208,,9.1875
4780.0,,genEL1738_12727_nan_nan_nan_nan_nan_1504_1943,,,,,0.9746157925056959,-1.8333333333333333,9.1875
,1.813,genEL1738_nan_049_10_061_nan_nan_nan_nan,1.0,0.38771374287523747,,,0.8623671130937043,,
,0.73,genEL1738_nan_194_nan_nan_355_nan_615_nan,,,4.058515289984736,,0.9405526092401554,4.510806002317311,
,,genEL1738_nan_nan_110_054_nan_nan_nan_1943,16.0,0.06766764735720808,,,0.8357757076495252,,9.1875
,,genEL1738_nan_nan_322_008_959_nan_nan_nan,3.0,0.0,2.045192358311733,,0.9329239475783732,,
,,genEL1738_nan_nan_nan_023_nan_10_1326_nan,,0.0029411764705882353,,535.0,0.9212261859883751,-1.8333333333333333,
,,genEL1738_nan_nan_nan_nan_nan_27906_437_5551,,,,593.5,0.998778900718388,-1.8333333333333333,9.1875
3947.0,,genEL1739_10_nan_nan_nan_1563_nan_nan_22205,,,22.779334429765022,,0.9406684997944837,,9.1875
4780.0,,genEL1739_12727_nan_nan_nan_nan_nan_1504_22205,,,,,0.9743902811495534,-1.8333333333333333,9.1875
,0.73,genEL1739_nan_194_nan_nan_355_nan_792_nan,,,4.058515289984736,,0.9405104896089805,4.510806002317311,
,,genEL1739_nan_nan_110_054_nan_nan_nan_22205,8.0,0.06320113253683962,,,0.8348560560736171,,9.1875
,,genEL1739_nan_nan_322_008_1161_nan_nan_nan,3.0,0.14442116645265932,12.79960114940304,,0.9717259887585472,,
,,genEL1739_nan_nan_nan_023_nan_10_1504_nan,,0.0029411764705882353,,535.0,0.9211838283931824,-1.8333333333333333,
,,genEL1739_nan_nan_nan_nan_nan_27906_437_8327,,,,593.5,0.998553308096892,-1.8333333333333333,9.1875
4.25,0.933,genEL173_10_097_nan_nan_nan_nan_nan_5551,,,,,0.9979756935236747,,21.884297520661153
363.0,1.253,genEL173_12727_388_nan_nan_nan_nan_nan_5551,,,,,0.8755931983790787,,48.446146438970075
1088.75,,genEL173_12727_nan_nan_nan_355_31382_nan_nan,,,16.11224709939387,325.5,0.9288971971634346,,
3034.0,,genEL173_3257_nan_nan_nan_557_nan_nan_nan,,,5.533119320847971,,0.9769898753609813,,
23.0,2.172,genEL173_7992_194_nan_00_nan_nan_nan_nan,,0.0,,,0.9888360738276433,,
,0.989,genEL173_nan_097_nan_nan_nan_nan_nan_2776,,,,,0.9985459775777272,,18.089938139123845
,3.261,genEL173_nan_34_110_nan_nan_nan_1504_nan,3.0,,,,0.9899467549121279,5.1111111111111125,
,,genEL173_nan_nan_656_nan_nan_27906_nan_22205,7.0,,,188.5,0.997887896617892,,9.1875
,,genEL173_nan_nan_878_008_nan_27906_nan_nan,2.0,0.0014285714285714286,,325.5,0.9703750478414696,,
,,genEL173_nan_nan_878_nan_nan_nan_1326_nan,3.0,,,,0.9961323959754746,5.1111111111111125,
,,genEL173_nan_nan_nan_nan_1362_3576_nan_24981,,,13.645762420977519,1779.25,0.9940438449342694,,9.1875
105.0,,genEL1740_10_nan_nan_nan_1563_nan_nan_24981,,,8.321701847436268,,0.9589921855365824,,9.1875
4780.0,,genEL1740_12727_nan_nan_nan_nan_nan_1504_24981,,,,,0.9741646885280575,-1.8333333333333333,9.1875
,0.73,genEL1740_nan_194_nan_nan_355_nan_97_nan,,,4.058515289984736,,0.9404681320137878,4.510806002317311,
,,genEL1740_nan_nan_110_054_nan_nan_nan_24981,11.0,0.03402508853804653,,,0.825944262725112,,9.1875
,,genEL1740_nan_nan_322_008_1362_nan_nan_nan,2.0,0.0021608097350164905,13.288032685664337,,0.971270732875036,,
,,genEL1740_nan_nan_989_038_nan_nan_615_nan,1.0,0.008250985212379982,,,0.8696972905181314,-1.8333333333333333,
,,genEL1740_nan_nan_nan_023_nan_10_nan_00,,0.0029411764705882353,,535.0,0.9215106904691933,,9.1875
,,genEL1740_nan_nan_nan_nan_nan_27906_437_11103,,,,279.5,0.9990237809321502,-1.8333333333333333,9.1875
2384.0,,genEL1741_10_nan_nan_nan_1765_10_nan_nan,,,17.756136237238923,4710.25,0.976976187706352,,
150.75,1.389,genEL1741_14305_00_10_nan_nan_nan_nan_nan,1.0,,,,0.9348415947383122,,
,0.65,genEL1741_nan_049_10_nan_355_nan_nan_nan,2.0,,2.140314752791655,,0.9846547655363443,,
,0.73,genEL1741_nan_194_nan_nan_355_nan_1148_nan,,,4.058515289984736,,0.940425774418595,4.510806002317311,
,,genEL1741_nan_nan_110_061_154_nan_nan_nan,11.0,0.044929285960676094,16.807689200470104,,0.727311496065185,,
,,genEL1741_nan_nan_322_008_1563_nan_nan_nan,3.0,0.0,2.045192358311733,,0.9010825220946892,,
,,genEL1741_nan_nan_989_038_nan_nan_792_nan,3.0,0.0029411764705882353,,,0.8686741960000401,-1.8333333333333333,
,,genEL1741_nan_nan_nan_023_nan_10_nan_2776,,0.0,,16.0,0.9215845258705266,,9.1875
,,genEL1741_nan_nan_nan_nan_nan_27906_437_13878,,,,593.5,0.9981022041192537,-1.8333333333333333,9.1875
2384.0,,genEL1742_10_nan_nan_nan_1765_3576_nan_nan,,,17.756136237238923,4710.25,0.9770532425957684,,
147.0,1.9,genEL1742_14305_00_211_nan_nan_nan_nan_nan,10.0,,,,0.9076486990339012,,
,2.803,genEL1742_nan_049_10_nan_557_nan_nan_nan,2.0,,5.533119320847971,,0.8909542141213667,,
,0.73,genEL1742_nan_194_nan_nan_355_nan_1326_nan,,,4.058515289984736,,0.9403834168234023,4.510806002317311,
,,genEL1742_nan_nan_110_061_355_nan_nan_nan,11.0,0.044929285960676094,16.807689200470104,,0.7379077320291261,,
,,genEL1742_nan_nan_322_008_1765_nan_nan_nan,3.0,0.0,2.045192358311733,,0.8904335685388877,,
,,genEL1742_nan_nan_989_038_nan_nan_97_nan,10.0,0.015723392929017515,,,0.8757765607807528,-1.8333333333333333,
,,genEL1742_nan_nan_nan_023_nan_10_nan_5551,,0.01815177883026765,,1176.5,0.9249605285561193,,9.1875
,,genEL1742_nan_nan_nan_nan_nan_27906_437_16654,,,,347.25,0.9984224908567567,-1.8333333333333333,9.1875
363.0,,genEL1743_10_nan_nan_nan_1765_7052_nan_nan,,,11.104539624303817,70.75,0.9636666940614672,,
141.0,-0.0,genEL1743_14305_00_322_nan_nan_nan_nan_nan,3.0,,,,0.9998988963227128,,
,0.73,genEL1743_nan_194_nan_nan_355_nan_1504_nan,,,4.058515289984736,,0.9403410592282095,4.510806002317311,
,,genEL1743_nan_nan_110_061_557_nan_nan_nan,2.0,0.01815177883026765,5.533119320847971,,0.7947837838885491,,
,,genEL1743_nan_nan_322_008_1966_nan_nan_nan,3.0,0.0,2.045192358311733,,0.8798373325749465,,
,,genEL1743_nan_nan_989_038_nan_nan_1148_nan,6.0,0.15347638288978682,,,0.9210295557350237,-1.8333333333333333,
,,genEL1743_nan_nan_nan_023_nan_10_nan_8327,,0.0009456264775413711,,29.25,0.9214256913630561,,9.1875
,,genEL1743_nan_nan_nan_nan_nan_27906_437_1943,,,,913.0,0.9969427611901694,-1.8333333333333333,9.1875
360.0,,genEL1744_10_nan_nan_nan_1765_10527_nan_nan,,,5.830841257843261,104.0,0.9358778592549866,,
7.0,0.31,genEL1744_14305_00_433_nan_nan_nan_nan_nan,4.0,,,,0.9846438122221883,,
,0.65,genEL1744_nan_194_nan_nan_355_nan_nan_8327,,,2.140314752791655,,0.9314481491249896,,4.253546278933178
,,genEL1744_nan_nan_110_061_758_nan_nan_nan,11.0,0.044929285960676094,16.807689200470104,,0.7591529215488689,,
,,genEL1744_nan_nan_322_008_nan_10_nan_nan,3.0,0.0025806451612903226,,2.0,0.9735739102644043,,
,,genEL1744_nan_nan_989_038_nan_nan_1326_nan,3.0,0.0029411764705882353,,,0.8685471232144619,-1.8333333333333333,
,,genEL1744_nan_nan_nan_023_nan_10_nan_11103,,0.030442924959714297,,5.75,0.9312852875341956,,9.1875
,,genEL1744_nan_nan_nan_nan_nan_27906_437_22205,,,,132.75,0.9977982128871387,-1.8333333333333333,9.1875
2384.0,,genEL1745_10_nan_nan_nan_1765_14003_nan_nan,,,17.756136237238923,4710.25,0.9772843850963282,,
1753.0,1.025,genEL1745_14305_00_544_nan_nan_nan_nan_nan,2.0,,,,0.9424024302024779,,
,1.253,genEL1745_nan_049_10_nan_1161_nan_nan_nan,4.0,,11.104539624303817,,0.960326496606641,,
,0.73,genEL1745_nan_194_nan_nan_355_nan_nan_11103,,,4.058515289984736,,0.9397204965833498,,3.8355391899263793
,,genEL1745_nan_nan_110_061_959_nan_nan_nan,11.0,0.044929285960676094,16.807689200470104,,0.76974915751281,,
,,genEL1745_nan_nan_322_008_nan_3576_nan_nan,2.0,0.001059322033898305,,35.75,0.972646106765508,,
,,genEL1745_nan_nan_989_038_nan_nan_1504_nan,10.0,0.015723392929017515,,,0.8756494879951746,-1.8333333333333333,
,,genEL1745_nan_nan_nan_023_nan_10_nan_13878,,0.030442924959714297,,5.75,0.9310597761780532,,9.1875
,,genEL1745_nan_nan_nan_nan_nan_27906_437_24981,,,,593.5,0.9971999148986234,-1.8333333333333333,9.1875
2384.0,,genEL1746_10_nan_nan_nan_1765_17479_nan_nan,,,17.756136237238923,4710.25,0.9773614399857447,,
1080.0,1.994,genEL1746_14305_00_656_nan_nan_nan_nan_nan,7.0,,,,0.9016071376285026,,
